NCBI,Name,FullName,FullNCBI
73,Methanococci,R__root;D__Archaea;P__Euryarchaeota;C__Methanococci,1;2;5;73
237,Methanococcales,R__root;D__Archaea;P__Euryarchaeota;C__Methanococci;O__Methanococcales,1;2;5;73;237
499,Methanococcaceae,R__root;D__Archaea;P__Euryarchaeota;C__Methanococci;O__Methanococcales;F__Methanococcaceae,1;2;5;73;237;499
1020,Methanococcus,R__root;D__Archaea;P__Euryarchaeota;C__Methanococci;O__Methanococcales;F__Methanococcaceae;G__Methanococcus,1;2;5;73;237;499;1020
3413,Pilimelia,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Micromonosporineae;F__Micromonosporaceae;G__Pilimelia,1;3;18;123;294;514;1049;3119;3413
745,Porticoccus,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Gammaproteobacteria_incertae_sedis;G__Porticoccus,1;3;36;177;405;745
1816,Oceanibaculum,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhodospirillales;F__Rhodospirillaceae;G__Oceanibaculum,1;3;36;173;362;639;1816
1684,Marivita,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhodobacterales;F__Rhodobacteraceae;G__Marivita,1;3;36;173;361;635;1684
3006,Gelria,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Thermoanaerobacterales;F__Thermoanaerobacteraceae;G__Gelria,1;3;52;202;462;890;3006
3296,Arsenicicoccus,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Micrococcineae;F__Intrasporangiaceae;G__Arsenicicoccus,1;3;18;123;294;514;1048;3109;3296
2362,Methylomarinovum,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Methylococcales;F__Methylococcaceae;G__Methylomarinovum,1;3;36;177;407;758;2362
1678,Loktanella,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhodobacterales;F__Rhodobacteraceae;G__Loktanella,1;3;36;173;361;635;1678
8,Thaumarchaeota,R__root;D__Archaea;P__Thaumarchaeota,1;2;8
81,Nitrososphaerales,R__root;D__Archaea;P__Thaumarchaeota;O__Nitrososphaerales,1;2;8;81
244,Nitrososphaeraceae,R__root;D__Archaea;P__Thaumarchaeota;O__Nitrososphaerales;F__Nitrososphaeraceae,1;2;8;81;244
510,Nitrososphaera,R__root;D__Archaea;P__Thaumarchaeota;O__Nitrososphaerales;F__Nitrososphaeraceae;G__Nitrososphaera,1;2;8;81;244;510
1540,Pseudochelatococcus,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhizobiales;F__Beijerinckiaceae;G__Pseudochelatococcus,1;3;36;173;360;621;1540
1324,Subsaximicrobium,R__root;D__Bacteria;P__Bacteroidetes;C__Flavobacteriia;O__Flavobacteriales;F__Flavobacteriaceae;G__Subsaximicrobium,1;3;21;139;309;552;1324
1805,Insolitispirillum,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhodospirillales;F__Rhodospirillaceae;G__Insolitispirillum,1;3;36;173;362;639;1805
428,unclassified_Thermotogae,R__root;D__Bacteria;P__Thermotogae;C__Thermotogae;C1__unclassified_Thermotogae,1;3;41;184;428
3115,Rarobacteraceae,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Micrococcineae;F__Rarobacteraceae,1;3;18;123;294;514;1048;3115
3392,Rarobacter,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Micrococcineae;F__Rarobacteraceae;G__Rarobacter,1;3;18;123;294;514;1048;3115;3392
1839,unclassified_Rickettsiaceae,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rickettsiales;F__Rickettsiaceae;F1__unclassified_Rickettsiaceae,1;3;36;173;363;642;1839
1462,Propionigenium,R__root;D__Bacteria;P__Fusobacteria;C__Fusobacteriia;O__Fusobacteriales;F__Fusobacteriaceae;G__Propionigenium,1;3;32;164;340;594;1462
2630,Aquibacillus,R__root;D__Bacteria;P__Firmicutes;C__Bacilli;O__Bacillales;F__Bacillaceae 2;G__Aquibacillus,1;3;52;201;456;833;2630
2348,unclassified_Halothiobacillaceae,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Chromatiales;F__Halothiobacillaceae;F1__unclassified_Halothiobacillaceae,1;3;36;177;404;728;2348
3491,Salinactinospora,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Streptosporangineae;F__Nocardiopsaceae;G__Salinactinospora,1;3;18;123;294;514;1053;3126;3491
1857,Rhizorhabdus,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Sphingomonadales;F__Sphingomonadaceae;G__Rhizorhabdus,1;3;36;173;366;647;1857
2986,Halobacteroides,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Halanaerobiales;F__Halobacteroidaceae;G__Halobacteroides,1;3;52;202;460;887;2986
3002,Calderihabitans,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Thermoanaerobacterales;F__Thermoanaerobacteraceae;G__Calderihabitans,1;3;52;202;462;890;3002
2647,Paraliobacillus,R__root;D__Bacteria;P__Firmicutes;C__Bacilli;O__Bacillales;F__Bacillaceae 2;G__Paraliobacillus,1;3;52;201;456;833;2647
2444,Mannheimia,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Pasteurellales;F__Pasteurellaceae;G__Mannheimia,1;3;36;177;410;769;2444
2433,Avibacterium,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Pasteurellales;F__Pasteurellaceae;G__Avibacterium,1;3;36;177;410;769;2433
2440,Gallibacterium,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Pasteurellales;F__Pasteurellaceae;G__Gallibacterium,1;3;36;177;410;769;2440
2278,Paraferrimonas,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Alteromonadales;F__Ferrimonadaceae;G__Paraferrimonas,1;3;36;177;401;716;2278
2424,Salicola,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Oceanospirillales;F__Oceanospirillales_incertae_sedis;G__Salicola,1;3;36;177;408;765;2424
1575,Rhodoplanes,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhizobiales;F__Hyphomicrobiaceae;G__Rhodoplanes,1;3;36;173;360;625;1575
1116,Anaerophaga,R__root;D__Bacteria;P__Bacteroidetes;C__Bacteroidia;O__Bacteroidales;F__Marinilabiliaceae;G__Anaerophaga,1;3;21;137;307;539;1116
2575,Kosmotoga,R__root;D__Bacteria;P__Thermotogae;C__Thermotogae;O__Kosmotogales;F__Kosmotogaceae;G__Kosmotoga,1;3;41;184;425;799;2575
3387,Promicromonospora,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Micrococcineae;F__Promicromonosporaceae;G__Promicromonospora,1;3;18;123;294;514;1048;3114;3387
3342,Labedella,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Micrococcineae;F__Microbacteriaceae;G__Labedella,1;3;18;123;294;514;1048;3111;3342
3091,Acidothermaceae,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Frankineae;F__Acidothermaceae,1;3;18;123;294;514;1044;3091
3226,Acidothermus,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Frankineae;F__Acidothermaceae;G__Acidothermus,1;3;18;123;294;514;1044;3091;3226
2733,Thermoflavimicrobium,R__root;D__Bacteria;P__Firmicutes;C__Bacilli;O__Bacillales;F__Thermoactinomycetaceae 1;G__Thermoflavimicrobium,1;3;52;201;456;844;2733
3217,Millisia,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Corynebacterineae;F__Nocardiaceae;G__Millisia,1;3;18;123;294;514;1043;3087;3217
2196,Pectobacterium,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Enterobacteriales;F__Enterobacteriaceae;G__Pectobacterium,1;3;36;177;396;702;2196
2276,unclassified_Colwelliaceae,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Alteromonadales;F__Colwelliaceae;F1__unclassified_Colwelliaceae,1;3;36;177;401;714;2276
2398,Amphritea,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Oceanospirillales;F__Oceanospirillaceae;G__Amphritea,1;3;36;177;408;764;2398
2824,unclassified_Clostridiales_Incertae Sedis III,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Clostridiales;F__Clostridiales_Incertae Sedis III;F1__unclassified_Clostridiales_Incertae Sedis III,1;3;52;202;459;860;2824
865,Clostridiales_Incertae Sedis XIV,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Clostridiales;F__Clostridiales_Incertae Sedis XIV,1;3;52;202;459;865
2850,Anaerobranca,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Clostridiales;F__Clostridiales_Incertae Sedis XIV;G__Anaerobranca,1;3;52;202;459;865;2850
2129,Phaselicystidaceae,R__root;D__Bacteria;P__Proteobacteria;C__Deltaproteobacteria;O__Myxococcales;O1__Sorangiineae;F__Phaselicystidaceae,1;3;36;175;389;691;2129
3176,Phaselicystis,R__root;D__Bacteria;P__Proteobacteria;C__Deltaproteobacteria;O__Myxococcales;O1__Sorangiineae;F__Phaselicystidaceae;G__Phaselicystis,1;3;36;175;389;691;2129;3176
1819,Phaeospirillum,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhodospirillales;F__Rhodospirillaceae;G__Phaeospirillum,1;3;36;173;362;639;1819
1501,Asticcacaulis,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Caulobacterales;F__Caulobacteraceae;G__Asticcacaulis,1;3;36;173;355;611;1501
344,unclassified_Lentisphaeria,R__root;D__Bacteria;P__Lentisphaerae;C__Lentisphaeria;C1__unclassified_Lentisphaeria,1;3;34;166;344
1151,Cytophaga,R__root;D__Bacteria;P__Bacteroidetes;C__Cytophagia;O__Cytophagales;F__Cytophagaceae;G__Cytophaga,1;3;21;138;308;545;1151
3476,Thermobispora,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Pseudonocardineae;F__Pseudonocardiaceae;G__Thermobispora,1;3;18;123;294;514;1051;3123;3476
1740,Salipiger,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhodobacterales;F__Rhodobacteraceae;G__Salipiger,1;3;36;173;361;635;1740
1663,Frigidibacter,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhodobacterales;F__Rhodobacteraceae;G__Frigidibacter,1;3;36;173;361;635;1663
1859,Sandaracinobacter,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Sphingomonadales;F__Sphingomonadaceae;G__Sandaracinobacter,1;3;36;173;366;647;1859
952,Methanosarcina,R__root;D__Archaea;P__Euryarchaeota;C__Methanomicrobia;O__Methanosarcinales;F__Methanosarcinaceae;G__Methanosarcina,1;2;5;69;229;488;952
233,Haloferacales,R__root;D__Archaea;P__Euryarchaeota;C__Halobacteria;O__Haloferacales,1;2;5;71;233
494,Haloferacaceae,R__root;D__Archaea;P__Euryarchaeota;C__Halobacteria;O__Haloferacales;F__Haloferacaceae,1;2;5;71;233;494
996,Haloquadratum,R__root;D__Archaea;P__Euryarchaeota;C__Halobacteria;O__Haloferacales;F__Haloferacaceae;G__Haloquadratum,1;2;5;71;233;494;996
2308,Thermochromatium,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Chromatiales;F__Chromatiaceae;G__Thermochromatium,1;3;36;177;404;725;2308
2315,Thioflavicoccus,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Chromatiales;F__Chromatiaceae;G__Thioflavicoccus,1;3;36;177;404;725;2315
1743,Seohaeicola,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhodobacterales;F__Rhodobacteraceae;G__Seohaeicola,1;3;36;173;361;635;1743
3506,Thermoactinospora,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Streptosporangineae;F__Streptosporangiaceae;G__Thermoactinospora,1;3;18;123;294;514;1053;3127;3506
2159,Lebetimonas,R__root;D__Bacteria;P__Proteobacteria;C__Epsilonproteobacteria;O__Nautiliales;F__Nautiliaceae;G__Lebetimonas,1;3;36;176;394;701;2159
2586,Mesoaciditoga,R__root;D__Bacteria;P__Thermotogae;C__Thermotogae;O__Thermotogales;F__Thermotogaceae;G__Mesoaciditoga,1;3;41;184;427;802;2586
1843,Taonella,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Sneathiellales;F__Sneathiellaceae;G__Taonella,1;3;36;173;365;645;1843
2311,Thiocapsa,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Chromatiales;F__Chromatiaceae;G__Thiocapsa,1;3;36;177;404;725;2311
2649,Piscibacillus,R__root;D__Bacteria;P__Firmicutes;C__Bacilli;O__Bacillales;F__Bacillaceae 2;G__Piscibacillus,1;3;52;201;456;833;2649
2643,Natribacillus,R__root;D__Bacteria;P__Firmicutes;C__Bacilli;O__Bacillales;F__Bacillaceae 2;G__Natribacillus,1;3;52;201;456;833;2643
2728,Marininema,R__root;D__Bacteria;P__Firmicutes;C__Bacilli;O__Bacillales;F__Thermoactinomycetaceae 1;G__Marininema,1;3;52;201;456;844;2728
1554,Falsochrobactrum,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhizobiales;F__Brucellaceae;G__Falsochrobactrum,1;3;36;173;360;623;1554
788,Spirochaetales_incertae_sedis,R__root;D__Bacteria;P__Spirochaetes;C__Spirochaetia;O__Spirochaetales;F__Spirochaetales_incertae_sedis,1;3;37;180;416;788
2543,Exilispira,R__root;D__Bacteria;P__Spirochaetes;C__Spirochaetia;O__Spirochaetales;F__Spirochaetales_incertae_sedis;G__Exilispira,1;3;37;180;416;788;2543
1464,unclassified_Fusobacteriaceae,R__root;D__Bacteria;P__Fusobacteria;C__Fusobacteriia;O__Fusobacteriales;F__Fusobacteriaceae;F1__unclassified_Fusobacteriaceae,1;3;32;164;340;594;1464
559,Fodinibius,R__root;D__Bacteria;P__Bacteroidetes;C__Sphingobacteriia;O__Sphingobacteriales;G__Fodinibius,1;3;21;140;310;559
3351,Naasia,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Micrococcineae;F__Microbacteriaceae;G__Naasia,1;3;18;123;294;514;1048;3111;3351
